Id	Obec	Okres	Kraj	PSČ	X	Y
4865	Strenice	Mladá Boleslav	Středočeský kraj	29430	14.82316	50.392653
4868	Strojetice	Benešov	Středočeský kraj	25765	15.066126	49.651638
4870	Struhařov	Benešov	Středočeský kraj	25601	14.762317	49.765636
4871	Struhařov	Praha-východ	Středočeský kraj	25164	14.74454	49.952026
4880	Středokluky	Praha-západ	Středočeský kraj	25268	14.234301	50.132287
4887	Střemy	Mělník	Středočeský kraj	27734	14.565624	50.384262
4891	Střezimíř	Benešov	Středočeský kraj	25787	14.611434	49.532109
4893	Stříbrná Skalice	Praha-východ	Středočeský kraj	28167	14.846268	49.897765
4919	Studeněves	Kladno	Středočeský kraj	27379	14.044495	50.224222
4921	Studený	Benešov	Středočeský kraj	25768	15.127817	49.607512
4929	Sudějov	Kutná Hora	Středočeský kraj	28504	15.103948	49.860798
4935	Sudoměř	Mladá Boleslav	Středočeský kraj	29425	14.739481	50.445088
4939	Sudovo Hlavno	Praha-východ	Středočeský kraj	29476	14.685423	50.262851
4945	Suchdol	Kutná Hora	Středočeský kraj	28502	15.166616	49.95257
4948	Suchodol	Příbram	Středočeský kraj	26101	14.082522	49.724148
4951	Suchomasty	Beroun	Středočeský kraj	26722	14.056714	49.895459
4958	Sukorady	Mladá Boleslav	Středočeský kraj	29406	15.029101	50.426341
4960	Sulice	Praha-východ	Středočeský kraj	25168	14.556739	49.925727
4969	Svárov	Kladno	Středočeský kraj	27351	14.15064	50.062028
4971	Svatá	Beroun	Středočeský kraj	26751	13.961726	49.939239
4974	Svaté Pole	Příbram	Středočeský kraj	26301	14.169084	49.751419
4980	Svatý Jan	Příbram	Středočeský kraj	26256	14.311096	49.636938
4982	Svatý Jan pod Skalou	Beroun	Středočeský kraj	26601	14.133272	49.969011
4984	Svatý Mikuláš	Kutná Hora	Středočeský kraj	28401	15.350597	49.991014
4986	Svémyslice	Praha-východ	Středočeský kraj	25091	14.648214	50.146005
4993	Světice	Praha-východ	Středočeský kraj	25101	14.665911	49.970179
5005	Svinaře	Beroun	Středočeský kraj	26728	14.1844	49.891728
5006	Svinařov	Kladno	Středočeský kraj	27305	14.050377	50.181412
5017	Svojetice	Praha-východ	Středočeský kraj	25162	14.7386	49.971526
5018	Svojetín	Rakovník	Středočeský kraj	27004	13.621021	50.190121
5023	Svojšice	Kolín	Středočeský kraj	28107	15.043205	50.003239
5024	Svojšice	Příbram	Středočeský kraj	26272	14.042977	49.572827
5030	Svrkyně	Praha-západ	Středočeský kraj	25264	14.294955	50.171469
5032	Sýkořice	Rakovník	Středočeský kraj	27024	13.931831	50.034689
5045	Šanov	Rakovník	Středočeský kraj	27031	13.631307	50.087735
5053	Šebestěnice	Kutná Hora	Středočeský kraj	28601	15.365413	49.829543
5065	Šestajovice	Praha-východ	Středočeský kraj	25092	14.681812	50.10852
5066	Šetějovice	Benešov	Středočeský kraj	25768	15.222583	49.645276
5072	Šípy	Rakovník	Středočeský kraj	27034	13.616563	50.014425
5078	Škvorec	Praha-východ	Středočeský kraj	25083	14.730519	50.046972
5081	Šlapanice	Kladno	Středočeský kraj	27372	14.111319	50.314773
5095	Štěchovice	Praha-západ	Středočeský kraj	25207	14.405534	49.851197
5108	Štětkovice	Příbram	Středočeský kraj	26401	14.506319	49.670811
5109	Štíhlice	Praha-východ	Středočeský kraj	28163	14.780051	50.005666
5112	Štipoklasy	Kutná Hora	Středočeský kraj	28401	15.213391	49.824707
5132	Švihov	Rakovník	Středočeský kraj	27033	13.5644	50.109935
5134	Tachlovice	Praha-západ	Středočeský kraj	25217	14.240788	50.014555
5144	Tatce	Kolín	Středočeský kraj	28911	14.977345	50.091224
5151	Tehov	Benešov	Středočeský kraj	25801	14.966838	49.735542
5152	Tehov	Praha-východ	Středočeský kraj	25101	14.693897	49.97162
5153	Tehovec	Praha-východ	Středočeský kraj	25162	14.730399	49.981597
5154	Těchařovice	Příbram	Středočeský kraj	26231	14.048897	49.599507
5173	Teplýšovice	Benešov	Středočeský kraj	25601	14.801688	49.806208
5187	Tetín	Beroun	Středočeský kraj	26601	14.102357	49.94942
5191	Tichonice	Benešov	Středočeský kraj	25763	14.992382	49.777164
5197	Tisem	Benešov	Středočeský kraj	25756	14.608061	49.755736
5198	Tismice	Kolín	Středočeský kraj	28201	14.821163	50.056273
5202	Tišice	Mělník	Středočeský kraj	27715	14.554222	50.269904
5209	Tlustice	Beroun	Středočeský kraj	26801	13.885465	49.850393
5210	Tmaň	Beroun	Středočeský kraj	26721	14.033932	49.907174
5211	Točník	Beroun	Středočeský kraj	26751	13.882878	49.8855
5212	Tochovice	Příbram	Středočeský kraj	26281	13.992506	49.59559
5214	Tomice	Benešov	Středočeský kraj	25768	15.157197	49.645143
5217	Toušice	Kolín	Středočeský kraj	28163	15.006578	49.987988
5227	Trhové Dušníky	Příbram	Středočeský kraj	26101	14.012935	49.71355
5229	Trhový Štěpánov	Benešov	Středočeský kraj	25763	15.013668	49.711576
5237	Trnová	Praha-západ	Středočeský kraj	25210	14.357824	49.915541
5258	Trubín	Beroun	Středočeský kraj	26701	14.002294	49.94378
5259	Trubská	Beroun	Středočeský kraj	26601	13.993555	49.95498
5273	Třebestovice	Nymburk	Středočeský kraj	28912	14.958358	50.124705
5274	Třebešice	Benešov	Středočeský kraj	25726	14.831949	49.775348
5275	Třebešice	Kutná Hora	Středočeský kraj	28601	15.337909	49.927948
5279	Třebětín	Kutná Hora	Středočeský kraj	28522	15.269464	49.77084
5282	Třebichovice	Kladno	Středočeský kraj	27306	14.079146	50.190464
5284	Třebíz	Kladno	Středočeský kraj	27375	13.990901	50.269721
5286	Třeboc	Rakovník	Středočeský kraj	27054	13.752838	50.214417
5290	Třebonín	Kutná Hora	Středočeský kraj	28544	15.313026	49.869804
5292	Třebotov	Praha-západ	Středočeský kraj	25226	14.291274	49.972514
5294	Třebovle	Kolín	Středočeský kraj	28163	14.961866	50.027347
5295	Třebsko	Příbram	Středočeský kraj	26242	13.96765	49.625764
5296	Třebusice	Kladno	Středočeský kraj	27341	14.180749	50.200879
5308	Tři Dvory	Kolín	Středočeský kraj	28002	15.256593	50.032056
5314	Třtice	Rakovník	Středočeský kraj	27101	13.863591	50.185105
5320	Tuhaň	Mělník	Středočeský kraj	27741	14.517383	50.295483
5321	Tuchlovice	Kladno	Středočeský kraj	27302	13.991262	50.138132
5322	Tuchoměřice	Praha-západ	Středočeský kraj	25267	14.282293	50.135539
5323	Tuchoraz	Kolín	Středočeský kraj	28201	14.849303	50.048724
5325	Tuklaty	Kolín	Středočeský kraj	25082	14.769602	50.084879
5328	Tupadly	Kutná Hora	Středočeský kraj	28563	15.40356	49.869103
5329	Tupadly	Mělník	Středočeský kraj	27721	14.475036	50.441913
5335	Tursko	Praha-západ	Středočeský kraj	25265	14.32199	50.19134
5338	Tuřany	Kladno	Středočeský kraj	27379	14.029138	50.232342
5339	Tuřice	Mladá Boleslav	Středočeský kraj	29474	14.769264	50.248907
5340	Tušovice	Příbram	Středočeský kraj	26272	14.030638	49.575713
5356	Týnec nad Labem	Kolín	Středočeský kraj	28126	15.358462	50.042117
5357	Týnec nad Sázavou	Benešov	Středočeský kraj	25741	14.58994	49.833579
5380	Uhlířská Lhota	Kolín	Středočeský kraj	28126	15.391155	50.079045
5381	Uhlířské Janovice	Kutná Hora	Středočeský kraj	28504	15.06492	49.880291
5382	Úholičky	Praha-západ	Středočeský kraj	25264	14.335349	50.16146
5383	Úhonice	Praha-západ	Středočeský kraj	25218	14.186328	50.043449
5393	Uhy	Kladno	Středočeský kraj	27324	14.273969	50.284336
5399	Újezd	Beroun	Středočeský kraj	26761	13.837576	49.831356
5416	Újezdec	Mělník	Středočeský kraj	27745	14.420989	50.283451
5419	Ujkovice	Mladá Boleslav	Středočeský kraj	29404	15.099546	50.366961
5423	Úmonín	Kutná Hora	Středočeský kraj	28546	15.271497	49.888776
5424	Úmyslovice	Nymburk	Středočeský kraj	29001	15.177694	50.203491
