Id	Obec	Okres	Kraj	PSČ	X	Y
2867	Luženičky	Domažlice	Plzeňský kraj	34401	12.897685	49.458913
2933	Malý Bor	Klatovy	Plzeňský kraj	34101	13.652357	49.330621
2935	Manětín	Plzeň-sever	Plzeňský kraj	33162	13.233304	49.991884
2937	Maňovice	Klatovy	Plzeňský kraj	34101	13.653942	49.393065
2967	Meclov	Domažlice	Plzeňský kraj	34521	12.880927	49.505676
2970	Měčín	Klatovy	Plzeňský kraj	34012	13.402993	49.480195
2978	Medový Újezd	Rokycany	Plzeňský kraj	33701	13.719185	49.773949
2980	Měcholupy	Plzeň-jih	Plzeňský kraj	33551	13.532756	49.519592
2993	Merklín	Plzeň-jih	Plzeňský kraj	33452	13.198008	49.560538
3003	Město Touškov	Plzeň-sever	Plzeňský kraj	33033	13.251189	49.77598
3006	Mešno	Rokycany	Plzeňský kraj	33843	13.622053	49.655921
3008	Mezholezy	Domažlice	Plzeňský kraj	34506	13.103952	49.411826
3009	Mezholezy	Domažlice	Plzeňský kraj	34601	12.905124	49.624867
3011	Mezihoří	Klatovy	Plzeňský kraj	34012	13.254671	49.488506
3041	Milavče	Domažlice	Plzeňský kraj	34401	12.980829	49.467066
3043	Mileč	Plzeň-jih	Plzeňský kraj	33501	13.605014	49.469232
3058	Milínov	Plzeň-jih	Plzeňský kraj	33204	13.566047	49.643171
3059	Milíře	Tachov	Plzeňský kraj	34701	12.5507783	49.796407
3078	Mirošov	Rokycany	Plzeňský kraj	33843	13.658174	49.68793
3088	Mířkov	Domažlice	Plzeňský kraj	34601	12.881612	49.589255
3094	Míšov	Plzeň-jih	Plzeňský kraj	33563	13.725854	49.622664
3109	Mladotice	Plzeň-sever	Plzeňský kraj	33141	13.364505	49.985347
3110	Mladý Smolivec	Plzeň-jih	Plzeňský kraj	33501	13.735393	49.506411
3112	Mlečice	Rokycany	Plzeňský kraj	33808	13.696075	49.920399
3115	Mlýnské Struhadlo	Klatovy	Plzeňský kraj	33901	13.469571	49.432149
3121	Mnichov	Domažlice	Plzeňský kraj	34522	12.764531	49.49683
3127	Močerady	Domažlice	Plzeňský kraj	34561	13.073554	49.518078
3134	Modrava	Klatovy	Plzeňský kraj	34192	13.499417	49.024173
3139	Mohelnice	Plzeň-jih	Plzeňský kraj	33501	13.641798	49.48089
3143	Mochtín	Klatovy	Plzeňský kraj	33901	13.357005	49.360477
3149	Mokrosuky	Klatovy	Plzeňský kraj	34201	13.454904	49.275464
3150	Mokrouše	Plzeň-město	Plzeňský kraj	33201	13.524657	49.715159
3197	Mrákov	Domažlice	Plzeňský kraj	34501	12.951311	49.403252
3201	Mrtník	Plzeň-sever	Plzeňský kraj	33152	13.312306	49.895538
3213	Mutěnín	Domažlice	Plzeňský kraj	34525	12.74467	49.544857
3222	Myslinka	Plzeň-sever	Plzeňský kraj	33023	13.219142	49.748125
3223	Myslív	Klatovy	Plzeňský kraj	34101	13.572532	49.414314
3226	Myslovice	Klatovy	Plzeňský kraj	33901	13.387145	49.406902
