Id	Obec	Okres	Kraj	PSČ	X	Y
071C	Jemnice	Třebíč	Kraj Vysočina	67531	15570	49019
0728	Jersín	Jihlava	Kraj Vysočina	58825	15830	49421
072A	Jeřišno	Havlíčkův Brod	Kraj Vysočina	58274	15641	49792
0744	Jezdovice	Jihlava	Kraj Vysočina	58901	15484	49323
0747	Ježená	Jihlava	Kraj Vysočina	58841	15465	49416
074A	Ježov	Pelhřimov	Kraj Vysočina	39601	15233	49613
074F	Jihlava	Jihlava	Kraj Vysočina	58601	15595	49415
0750	Jihlávka	Jihlava	Kraj Vysočina	58851	15292	49261
0753	Jilem	Havlíčkův Brod	Kraj Vysočina	58301	15583	49713
075C	Jimramov	Žďár nad Sázavou	Kraj Vysočina	59242	16226	49637
0763	Jindřichovice	Jihlava	Kraj Vysočina	67526	15638	49137
0769	Jinošov	Třebíč	Kraj Vysočina	67571	16193	49231
076A	Jiratice	Třebíč	Kraj Vysočina	67532	15612	48983
076F	Jiřice	Pelhřimov	Kraj Vysočina	39601	15318	49553
0778	Jitkov	Havlíčkův Brod	Kraj Vysočina	58301	15727	49662
077E	Jívoví	Žďár nad Sázavou	Kraj Vysočina	59451	16090	49405
078E	Kadolec	Žďár nad Sázavou	Kraj Vysočina	59451	16141	49374
0791	Kadov	Žďár nad Sázavou	Kraj Vysočina	59203	16079	49632
0796	Kalhov	Jihlava	Kraj Vysočina	58842	15441	49481
0797	Kaliště	Jihlava	Kraj Vysočina	58851	15301	49241
0798	Kaliště	Pelhřimov	Kraj Vysočina	39451	15304	49592
079D	Kámen	Havlíčkův Brod	Kraj Vysočina	58242	15519	49711
079E	Kámen	Pelhřimov	Kraj Vysočina	39413	15015	49423
07A2	Kamenice	Jihlava	Kraj Vysočina	58823	15780	49366
07A4	Kamenice nad Lipou	Pelhřimov	Kraj Vysočina	39470	15075	49303
07A9	Kamenná	Jihlava	Kraj Vysočina	58813	15652	49510
07AA	Kamenná	Třebíč	Kraj Vysočina	67503	16060	49272
07AD	Kamenná Lhota	Havlíčkův Brod	Kraj Vysočina	58292	15275	49643
07C4	Karlov	Žďár nad Sázavou	Kraj Vysočina	59101	15914	49647
07E1	Kdousov	Třebíč	Kraj Vysočina	67532	15647	48986
07E6	Kejžlice	Pelhřimov	Kraj Vysočina	39452	15392	49590
07EE	Kladeruby nad Oslavou	Třebíč	Kraj Vysočina	67575	16171	49144
0801	Klatovec	Jihlava	Kraj Vysočina	58851	15294	49222
0815	Klokočov	Havlíčkův Brod	Kraj Vysočina	58301	15674	49801
0819	Klučov	Třebíč	Kraj Vysočina	67552	15935	49167
0822	Kněževes	Žďár nad Sázavou	Kraj Vysočina	59444	15980	49456
0825	Kněžice	Jihlava	Kraj Vysočina	67529	15672	49270
082C	Knínice	Jihlava	Kraj Vysočina	58856	15604	49094
0830	Knyk	Havlíčkův Brod	Kraj Vysočina	58001	15578	49647
0831	Koberovice	Pelhřimov	Kraj Vysočina	39601	15262	49587
0844	Kochánov	Havlíčkův Brod	Kraj Vysočina	58253	15540	49534
0845	Kojatice	Třebíč	Kraj Vysočina	67532	15703	48998
0846	Kojatín	Třebíč	Kraj Vysočina	67503	16010	49242
0848	Kojčice	Pelhřimov	Kraj Vysočina	39409	15255	49476
0849	Kojetice	Třebíč	Kraj Vysočina	67523	15818	49157
084B	Kojetín	Havlíčkův Brod	Kraj Vysočina	58001	15658	49657
0861	Komárovice	Třebíč	Kraj Vysočina	67526	15701	49070
0865	Komorovice	Pelhřimov	Kraj Vysočina	39601	15345	49508
086B	Koněšín	Třebíč	Kraj Vysočina	67502	16041	49190
0879	Koroužné	Žďár nad Sázavou	Kraj Vysočina	59301	16347	49527
088E	Kostelec	Jihlava	Kraj Vysočina	58861	15490	49361
089C	Kostelní Myslová	Jihlava	Kraj Vysočina	58856	15428	49147
08A1	Kostníky	Třebíč	Kraj Vysočina	67532	15639	48974
08A8	Košetice	Pelhřimov	Kraj Vysočina	39422	15116	49558
08B2	Kotlasy	Žďár nad Sázavou	Kraj Vysočina	59214	15946	49492
08BC	Kouty	Havlíčkův Brod	Kraj Vysočina	58401	15293	49648
08BD	Kouty	Třebíč	Kraj Vysočina	67508	15792	49314
08CB	Kozlany	Třebíč	Kraj Vysočina	67502	16061	49179
08CC	Kozlov	Havlíčkův Brod	Kraj Vysočina	58401	15293	49734
08CD	Kozlov	Jihlava	Kraj Vysočina	58821	15700	49413
08CF	Kozlov	Žďár nad Sázavou	Kraj Vysočina	59451	16078	49379
08DD	Kožichovice	Třebíč	Kraj Vysočina	67401	15922	49199
08E0	Kožlí	Havlíčkův Brod	Kraj Vysočina	58293	15253	49670
08E4	Kraborovice	Havlíčkův Brod	Kraj Vysočina	58282	15571	49800
08E5	Krahulčí	Jihlava	Kraj Vysočina	58856	15414	49181
08E6	Krahulov	Třebíč	Kraj Vysočina	67521	15808	49223
08ED	Kralice nad Oslavou	Třebíč	Kraj Vysočina	67573	16201	49199
08F8	Kramolín	Třebíč	Kraj Vysočina	67577	16132	49134
08FE	Krasíkovice	Pelhřimov	Kraj Vysočina	39301	15228	49461
0902	Krásná Hora	Havlíčkův Brod	Kraj Vysočina	58234	15470	49602
0906	Krásné	Žďár nad Sázavou	Kraj Vysočina	59203	16145	49677
0909	Krásněves	Žďár nad Sázavou	Kraj Vysočina	59444	15981	49444
090E	Krasonice	Jihlava	Kraj Vysočina	58864	15616	49115
0913	Krátká Ves	Havlíčkův Brod	Kraj Vysočina	58222	15684	49625
091F	Krhov	Třebíč	Kraj Vysočina	67555	16019	49100
092A	Krokočín	Třebíč	Kraj Vysočina	67571	16233	49244
0934	Krucemburk	Havlíčkův Brod	Kraj Vysočina	58266	15852	49688
0941	Křeč	Pelhřimov	Kraj Vysočina	39495	14917	49389
0947	Křelovice	Pelhřimov	Kraj Vysočina	39445	15168	49536
0958	Křešín	Pelhřimov	Kraj Vysočina	39424	15043	49581
095C	Křídla	Žďár nad Sázavou	Kraj Vysočina	59231	16122	49527
0965	Křižánky	Žďár nad Sázavou	Kraj Vysočina	59202	16064	49687
0967	Křižanov	Žďár nad Sázavou	Kraj Vysočina	59451	16109	49388
096F	Křoví	Žďár nad Sázavou	Kraj Vysočina	59454	16264	49306
0980	Kuklík	Žďár nad Sázavou	Kraj Vysočina	59203	16113	49630
0988	Kundratice	Žďár nad Sázavou	Kraj Vysočina	59451	16134	49402
098A	Kunemil	Havlíčkův Brod	Kraj Vysočina	58291	15431	49707
099C	Kuroslepy	Třebíč	Kraj Vysočina	67575	16210	49154
09A9	Květinov	Havlíčkův Brod	Kraj Vysočina	58001	15507	49564
09B4	Kyjov	Havlíčkův Brod	Kraj Vysočina	58001	15623	49629
09B5	Kyjov	Žďár nad Sázavou	Kraj Vysočina	59214	15881	49443
09B8	Kynice	Havlíčkův Brod	Kraj Vysočina	58401	15360	49739
09CB	Lány	Havlíčkův Brod	Kraj Vysočina	58301	15712	49759
09D4	Lavičky	Žďár nad Sázavou	Kraj Vysočina	59401	15968	49380
09D6	Láz	Třebíč	Kraj Vysočina	67541	15785	49012
09EF	Ledeč nad Sázavou	Havlíčkův Brod	Kraj Vysočina	58401	15277	49695
09FC	Leskovice	Pelhřimov	Kraj Vysočina	39414	15081	49430
09FE	Lesná	Pelhřimov	Kraj Vysočina	39501	15057	49518
09FF	Lesná	Třebíč	Kraj Vysočina	67526	15679	49171
0A02	Lesní Jakubov	Třebíč	Kraj Vysočina	67573	16243	49205
0A05	Lesonice	Třebíč	Kraj Vysočina	67544	15755	49107
0A07	Lesůňky	Třebíč	Kraj Vysočina	67551	15842	49107
0A0B	Leškovice	Havlíčkův Brod	Kraj Vysočina	58282	15537	49762
0A0F	Leština u Světlé	Havlíčkův Brod	Kraj Vysočina	58286	15397	49761
0A1A	Lhánice	Třebíč	Kraj Vysočina	67575	16223	49109
0A28	Lhota-Vlasenice	Pelhřimov	Kraj Vysočina	39470	15124	49302
0A29	Lhotice	Třebíč	Kraj Vysočina	67531	15607	49019
0A2A	Lhotka	Jihlava	Kraj Vysočina	58856	15385	49209
0A2B	Lhotka	Žďár nad Sázavou	Kraj Vysočina	59101	16002	49582
0A51	Libice nad Doubravou	Havlíčkův Brod	Kraj Vysočina	58277	15704	49745
0A58	Libkova Voda	Pelhřimov	Kraj Vysočina	39462	15191	49376
0A76	Lidmaň	Pelhřimov	Kraj Vysočina	39501	15036	49381
0A7D	Lípa	Havlíčkův Brod	Kraj Vysočina	58257	15542	49554
0A84	Lipnice nad Sázavou	Havlíčkův Brod	Kraj Vysočina	58232	15413	49613
0A85	Lipník	Třebíč	Kraj Vysočina	67552	15950	49144
0A98	Lísek	Žďár nad Sázavou	Kraj Vysočina	59301	16201	49586
0AA0	Líšná	Žďár nad Sázavou	Kraj Vysočina	59203	16151	49640
0AB3	Litohoř	Třebíč	Kraj Vysočina	67544	15768	49066
0AB4	Litohošť	Pelhřimov	Kraj Vysočina	39501	15091	49449
0ABA	Litovany	Třebíč	Kraj Vysočina	67557	16044	49055
0AD9	Lomy	Třebíč	Kraj Vysočina	67531	15601	49065
0AEF	Loukovice	Třebíč	Kraj Vysočina	67522	15793	49137
0AF8	Lovčovice	Třebíč	Kraj Vysočina	67531	15534	48981
0B0B	Lučice	Havlíčkův Brod	Kraj Vysočina	58235	15496	49662
0B17	Luka nad Jihlavou	Jihlava	Kraj Vysočina	58822	15702	49374
0B18	Lukavec	Pelhřimov	Kraj Vysočina	39426	14990	49565
0B20	Lukov	Třebíč	Kraj Vysočina	67602	15824	49073
0B4B	Malá Losenice	Žďár nad Sázavou	Kraj Vysočina	59211	15796	49600
0B55	Malčín	Havlíčkův Brod	Kraj Vysočina	58291	15465	49688
0B5E	Maleč	Havlíčkův Brod	Kraj Vysočina	58276	15676	49772
0B74	Malý Beranov	Jihlava	Kraj Vysočina	58603	15637	49396
0B7C	Markvartice	Jihlava	Kraj Vysočina	58856	15617	49178
0B7D	Markvartice	Třebíč	Kraj Vysočina	67522	15767	49200
0B86	Martinice	Žďár nad Sázavou	Kraj Vysočina	59401	16038	49371
0B88	Martinice u Onšova	Pelhřimov	Kraj Vysočina	39501	15115	49579
0B8A	Martínkov	Třebíč	Kraj Vysočina	67544	15711	49096
0B90	Mastník	Třebíč	Kraj Vysočina	67522	15827	49180
0B93	Matějov	Žďár nad Sázavou	Kraj Vysočina	59212	15863	49528
0BAC	Menhartice	Třebíč	Kraj Vysočina	67531	15552	48990
0BB5	Měřín	Žďár nad Sázavou	Kraj Vysočina	59442	15883	49393
0BBD	Měšín	Jihlava	Kraj Vysočina	58601	15657	49437
0BC5	Mezilesí	Pelhřimov	Kraj Vysočina	39501	14949	49541
0BCA	Meziříčko	Třebíč	Kraj Vysočina	67526	15660	49109
0BCB	Meziříčko	Žďár nad Sázavou	Kraj Vysočina	58827	15844	49405
0BCD	Mezná	Pelhřimov	Kraj Vysočina	39301	15211	49347
