Id	Obec	Okres	Kraj	PSČ	X	Y
4436	Řepníky	Ústí nad Orlicí	Pardubický kraj	53865	16.079849	49.901232
4439	Řestoky	Chrudim	Pardubický kraj	53851	15.916661	49.922503
4440	Řetová	Ústí nad Orlicí	Pardubický kraj	56141	16.38133	49.945893
4441	Řetůvka	Ústí nad Orlicí	Pardubický kraj	56141	16.356124	49.95587
4451	Řídký	Svitavy	Pardubický kraj	57001	16.243209	49.894209
4462	Sádek	Svitavy	Pardubický kraj	57201	16.225728	49.692663
4475	Sázava	Ústí nad Orlicí	Pardubický kraj	56301	16.641003	49.908253
4484	Sebranice	Svitavy	Pardubický kraj	56962	16.249278	49.771494
4485	Seč	Chrudim	Pardubický kraj	53807	15.65653	49.847037
4486	Seč	Ústí nad Orlicí	Pardubický kraj	56201	16.294907	50.025612
4506	Sedliště	Svitavy	Pardubický kraj	57001	16.274918	49.893977
4514	Selmice	Pardubice	Pardubický kraj	53501	15.440919	50.050233
4516	Semanín	Ústí nad Orlicí	Pardubický kraj	56002	16.453026	49.869404
4521	Semín	Pardubice	Pardubický kraj	53501	15.519831	50.053188
4538	Sezemice	Pardubice	Pardubický kraj	53304	15.852803	50.066605
4566	Sklené	Svitavy	Pardubický kraj	56802	16.530602	49.70686
4576	Skořenice	Ústí nad Orlicí	Pardubický kraj	56501	16.222061	50.031358
4595	Skuteč	Chrudim	Pardubický kraj	53973	15.996654	49.843567
4607	Slatina	Svitavy	Pardubický kraj	56943	16.607918	49.629744
4608	Slatina	Ústí nad Orlicí	Pardubický kraj	56601	16.163803	49.978184
4615	Slatiňany	Chrudim	Pardubický kraj	53821	15.813873	49.921196
4638	Slepotice	Pardubice	Pardubický kraj	53002	15.96145	49.992168
4644	Sloupnice	Svitavy	Pardubický kraj	56553	16.330377	49.920923
4669	Smrček	Chrudim	Pardubický kraj	53851	15.893381	49.868517
4693	Sobětuchy	Chrudim	Pardubický kraj	53701	15.764066	49.933341
4696	Sobkovice	Ústí nad Orlicí	Pardubický kraj	56164	16.595086	50.048008
4707	Sopotnice	Ústí nad Orlicí	Pardubický kraj	56115	16.345368	50.059141
4708	Sopřeč	Pardubice	Pardubický kraj	53316	15.556821	50.093704
4716	Sovolusky	Pardubice	Pardubický kraj	53501	15.5373	49.969347
4722	Spojil	Pardubice	Pardubický kraj	53002	15.822517	50.042269
4734	Srch	Pardubice	Pardubický kraj	53352	15.763532	50.084994
4737	Srnojedy	Pardubice	Pardubický kraj	53002	15.702721	50.039211
4739	Sruby	Ústí nad Orlicí	Pardubický kraj	56544	16.174354	49.996975
4768	Staré Hradiště	Pardubice	Pardubický kraj	53352	15.778951	50.065498
4771	Staré Jesenčany	Pardubice	Pardubický kraj	53002	15.754182	50.000581
4776	Staré Město	Svitavy	Pardubický kraj	56932	16.675033	49.794091
4785	Staré Ždánice	Pardubice	Pardubický kraj	53344	15.720737	50.124004
4795	Starý Mateřov	Pardubice	Pardubický kraj	53002	15.71522	50.001737
4804	Stašov	Svitavy	Pardubický kraj	57201	16.369023	49.674979
4809	Stéblová	Pardubice	Pardubický kraj	53345	15.746276	50.092124
4819	Stojice	Pardubice	Pardubický kraj	53501	15.614128	49.956461
4820	Stolany	Chrudim	Pardubický kraj	53803	15.745214	49.9279
4828	Stradouň	Ústí nad Orlicí	Pardubický kraj	53863	16.065657	49.97246
4835	Strakov	Svitavy	Pardubický kraj	57001	16.366914	49.866605
4847	Strašov	Pardubice	Pardubický kraj	53316	15.522806	50.087564
4859	Strážná	Ústí nad Orlicí	Pardubický kraj	56301	16.71062	49.911309
4886	Střemošice	Chrudim	Pardubický kraj	53854	16.072158	49.89166
4916	Studené	Ústí nad Orlicí	Pardubický kraj	56164	16.589294	50.066658
4925	Studnice	Chrudim	Pardubický kraj	53901	15.90302	49.738058
4933	Sudislav nad Orlicí	Ústí nad Orlicí	Pardubický kraj	56201	16.313242	49.989392
4940	Sudslava	Ústí nad Orlicí	Pardubický kraj	56113	16.286549	50.040677
4942	Suchá Lhota	Svitavy	Pardubický kraj	57001	16.173642	49.877328
4983	Svatý Jiří	Ústí nad Orlicí	Pardubický kraj	56501	16.270429	49.972104
5002	Svídnice	Chrudim	Pardubický kraj	53824	15.813804	49.890007
5007	Svinčany	Pardubice	Pardubický kraj	53501	15.639615	49.976687
5012	Svitavy	Svitavy	Pardubický kraj	56802	16.469286	49.755263
5015	Svojanov	Svitavy	Pardubický kraj	56973	16.410306	49.624723
5022	Svojšice	Pardubice	Pardubický kraj	53362	15.601078	49.965437
5029	Svratouch	Chrudim	Pardubický kraj	53942	16.034289	49.72454
5058	Šedivec	Ústí nad Orlicí	Pardubický kraj	56401	16.535815	50.04929
5074	Široký Důl	Svitavy	Pardubický kraj	57201	16.220866	49.746139
5120	Študlov	Svitavy	Pardubický kraj	56904	16.498432	49.602645
5145	Tatenice	Ústí nad Orlicí	Pardubický kraj	56131	16.697311	49.871076
5158	Těchonín	Ústí nad Orlicí	Pardubický kraj	56166	16.618015	50.065031
5160	Telecí	Svitavy	Pardubický kraj	56994	16.180806	49.694722
5188	Tetov	Pardubice	Pardubický kraj	53316	15.445738	50.080585
5199	Tisová	Ústí nad Orlicí	Pardubický kraj	56601	16.224633	49.936258
5201	Tisovec	Chrudim	Pardubický kraj	53973	15.914659	49.824479
5226	Trhová Kamenice	Chrudim	Pardubický kraj	53952	15.816049	49.786894
5234	Trnávka	Pardubice	Pardubický kraj	53501	15.461124	50.032844
5241	Trojovice	Chrudim	Pardubický kraj	53833	15.919674	49.932925
5250	Trpík	Ústí nad Orlicí	Pardubický kraj	56301	16.570003	49.847575
5251	Trpín	Svitavy	Pardubický kraj	56974	16.402214	49.593988
5256	Trstěnice	Svitavy	Pardubický kraj	56957	16.348852	49.794239
5261	Trusnov	Pardubice	Pardubický kraj	53401	16.044093	50.000215
5263	Tržek	Svitavy	Pardubický kraj	57001	16.260047	49.886335
5265	Třebařov	Svitavy	Pardubický kraj	56933	16.702624	49.829794
5291	Třebosice	Pardubice	Pardubický kraj	53002	15.734932	49.997348
5293	Třebovice	Ústí nad Orlicí	Pardubický kraj	56124	16.502143	49.859351
5301	Třemošnice	Chrudim	Pardubický kraj	53843	15.580129	49.869219
5311	Třibřichy	Chrudim	Pardubický kraj	53701	15.739289	49.965357
5327	Tuněchody	Chrudim	Pardubický kraj	53701	15.84134	49.978962
5331	Turkovice	Pardubice	Pardubický kraj	53363	15.548856	49.952551
5360	Týnišťko	Ústí nad Orlicí	Pardubický kraj	56601	16.097653	49.999487
5373	Úherčice	Chrudim	Pardubický kraj	53803	15.677746	49.919564
5375	Uhersko	Pardubice	Pardubický kraj	53373	16.017879	49.992474
5385	Úhřetice	Chrudim	Pardubický kraj	53832	15.867345	49.979251
5386	Úhřetická Lhota	Pardubice	Pardubický kraj	53002	15.872852	49.988669
5406	Újezd u Chocně	Ústí nad Orlicí	Pardubický kraj	56501	16.164691	50.026995
5408	Újezd u Přelouče	Pardubice	Pardubický kraj	53316	15.494626	50.102031
5410	Újezd u Sezemic	Pardubice	Pardubický kraj	53304	15.855832	50.114148
5415	Újezdec	Svitavy	Pardubický kraj	57001	16.206035	49.877862
