Id	Obec	Okres	Kraj	PSČ	X	Y
17D4	Zlatá	Praha-východ	Středočeský kraj	25083	14710	50040
17DA	Zlatníky-Hodkovice	Praha-západ	Středočeský kraj	25241	14480	49960
17DF	Zlončice	Mělník	Středočeský kraj	27801	14357	50228
17E0	Zlonice	Kladno	Středočeský kraj	27371	14092	50287
17E1	Zlonín	Praha-východ	Středočeský kraj	25064	14507	50215
17E2	Zlosyň	Mělník	Středočeský kraj	27744	14368	50278
17E6	Zruč nad Sázavou	Kutná Hora	Středočeský kraj	28522	15106	49740
17EC	Zvánovice	Praha-východ	Středočeský kraj	25165	14780	49932
17EF	Zvěřínek	Nymburk	Středočeský kraj	28913	15005	50153
17F0	Zvěstov	Benešov	Středočeský kraj	25706	14792	49632
17F8	Zvole	Praha-západ	Středočeský kraj	25245	14417	49934
17F9	Zvoleněves	Kladno	Středočeský kraj	27325	14182	50231
17FE	Žabonosy	Kolín	Středočeský kraj	28002	15027	50035
1805	Žáky	Kutná Hora	Středočeský kraj	28601	15368	49885
1815	Ždánice	Kolín	Středočeský kraj	28163	14959	49969
181A	Žďár	Mladá Boleslav	Středočeský kraj	29412	15080	50543
181B	Žďár	Rakovník	Středočeský kraj	27033	13459	50058
1828	Žebrák	Beroun	Středočeský kraj	26753	13897	49875
1829	Žehuň	Kolín	Středočeský kraj	28905	15291	50135
182A	Žehušice	Kutná Hora	Středočeský kraj	28575	15407	49969
1830	Želenice	Kladno	Středočeský kraj	27341	14164	50210
1836	Železná	Beroun	Středočeský kraj	26601	14091	50009
183D	Želízy	Mělník	Středočeský kraj	27721	14464	50423
1844	Žerčice	Mladá Boleslav	Středočeský kraj	29446	15036	50374
1851	Židněves	Mladá Boleslav	Středočeský kraj	29406	14994	50411
1858	Žilina	Kladno	Středočeský kraj	27301	14005	50099
1862	Žitovlice	Nymburk	Středočeský kraj	28934	15137	50294
1866	Žiželice	Kolín	Středočeský kraj	28129	15393	50132
1868	Žižice	Kladno	Středočeský kraj	27401	14154	50246
186B	Žleby	Kutná Hora	Středočeský kraj	28561	15488	49889
1872	Županovice	Příbram	Středočeský kraj	26301	14298	49707
