Id	Obec	Okres	Kraj	PSČ	X	Y
02C4	Čestice	Rychnov nad Kněžnou	Královéhradecký kraj	51741	16145	50127
02C7	Češov	Jičín	Královéhradecký kraj	50601	15360	50339
02DD	Čistěves	Hradec Králové	Královéhradecký kraj	50315	15731	50288
030E	Deštné v Orlických horách	Rychnov nad Kněžnou	Královéhradecký kraj	51791	16350	50304
0310	Dětenice	Jičín	Královéhradecký kraj	50724	15170	50368
0318	Dílce	Jičín	Královéhradecký kraj	50601	15359	50467
031F	Divec	Hradec Králové	Královéhradecký kraj	50003	15921	50239
033C	Dobrá Voda u Hořic	Jičín	Královéhradecký kraj	50773	15602	50348
0340	Dobré	Rychnov nad Kněžnou	Královéhradecký kraj	51793	16263	50269
0352	Dobruška	Rychnov nad Kněžnou	Královéhradecký kraj	51801	16160	50292
0353	Dobřany	Rychnov nad Kněžnou	Královéhradecký kraj	51801	16285	50322
0357	Dobřenice	Hradec Králové	Královéhradecký kraj	50325	15641	50147
0365	Dohalice	Hradec Králové	Královéhradecký kraj	50313	15694	50287
036A	Dolany	Náchod	Královéhradecký kraj	55201	15961	50380
037A	Dolní Branná	Trutnov	Královéhradecký kraj	54362	15593	50593
037B	Dolní Brusnice	Trutnov	Královéhradecký kraj	54472	15726	50458
0385	Dolní Dvůr	Trutnov	Královéhradecký kraj	54342	15655	50652
038D	Dolní Kalná	Trutnov	Královéhradecký kraj	54374	15639	50538
0392	Dolní Lánov	Trutnov	Královéhradecký kraj	54341	15664	50587
0397	Dolní Lochov	Jičín	Královéhradecký kraj	50601	15286	50452
03A3	Dolní Olešnice	Trutnov	Královéhradecký kraj	54375	15712	50524
03A8	Dolní Přím	Hradec Králové	Královéhradecký kraj	50316	15708	50239
03A9	Dolní Radechová	Náchod	Královéhradecký kraj	54911	16151	50438
03D6	Doubravice	Trutnov	Královéhradecký kraj	54451	15761	50405
03DC	Doudleby nad Orlicí	Rychnov nad Kněžnou	Královéhradecký kraj	51742	16261	50107
0419	Dřevěnice	Jičín	Královéhradecký kraj	50713	15447	50452
0427	Dubenec	Trutnov	Královéhradecký kraj	54455	15795	50377
0440	Dvůr Králové nad Labem	Trutnov	Královéhradecký kraj	54401	15814	50431
046C	Habřina	Hradec Králové	Královéhradecký kraj	50303	15826	50326
0477	Hajnice	Trutnov	Královéhradecký kraj	54466	15908	50487
0490	Havlovice	Trutnov	Královéhradecký kraj	54232	16029	50487
0497	Hejtmánkovice	Náchod	Královéhradecký kraj	55001	16299	50599
04A3	Heřmanice	Náchod	Královéhradecký kraj	55212	15918	50379
04A7	Heřmánkovice	Náchod	Královéhradecký kraj	54984	16323	50620
04D5	Hlušice	Hradec Králové	Královéhradecký kraj	50356	15403	50264
04DA	Hněvčeves	Hradec Králové	Královéhradecký kraj	50315	15716	50314
04FA	Holín	Jičín	Královéhradecký kraj	50601	15320	50451
04FB	Holohlavy	Hradec Králové	Královéhradecký kraj	50303	15860	50308
04FE	Holovousy	Jičín	Královéhradecký kraj	50801	15577	50375
0521	Horní Brusnice	Trutnov	Královéhradecký kraj	54474	15681	50473
0531	Horní Kalná	Trutnov	Královéhradecký kraj	54371	15624	50562
0542	Horní Maršov	Trutnov	Královéhradecký kraj	54226	15819	50658
054A	Horní Olešnice	Trutnov	Královéhradecký kraj	54371	15677	50532
0553	Horní Radechová	Náchod	Královéhradecký kraj	54946	16144	50467
057C	Hořenice	Náchod	Královéhradecký kraj	55101	15910	50369
0582	Hořice	Jičín	Královéhradecký kraj	50801	15631	50366
0584	Hořičky	Náchod	Královéhradecký kraj	55205	15993	50444
0586	Hořiněves	Hradec Králové	Královéhradecký kraj	50306	15767	50309
0597	Hostinné	Trutnov	Královéhradecký kraj	54371	15723	50540
05BB	HRADEC KRÁLOVÉ	Hradec Králové	Královéhradecký kraj	50002	15825	50210
05C1	Hrádek	Hradec Králové	Královéhradecký kraj	50315	15675	50218
05E5	Hronov	Náchod	Královéhradecký kraj	54931	16181	50480
05FE	Hřibiny-Ledská	Rychnov nad Kněžnou	Královéhradecký kraj	51741	16175	50148
05FF	Hřibojedy	Trutnov	Královéhradecký kraj	54401	15834	50392
060B	Humburky	Hradec Králové	Královéhradecký kraj	50401	15511	50226
0624	Hvozdnice	Hradec Králové	Královéhradecký kraj	50327	15711	50191
0629	Hynčice	Náchod	Královéhradecký kraj	54983	16285	50623
063B	Chleny	Rychnov nad Kněžnou	Královéhradecký kraj	51745	16243	50077
063E	Chlístov	Rychnov nad Kněžnou	Královéhradecký kraj	51801	16169	50322
064E	Chlumec nad Cidlinou	Hradec Králové	Královéhradecký kraj	50351	15460	50154
0666	Cholenice	Jičín	Královéhradecký kraj	50732	15280	50324
066A	Chomutice	Jičín	Královéhradecký kraj	50753	15496	50359
0675	Choteč	Jičín	Královéhradecký kraj	50781	15516	50432
067E	Chotěvice	Trutnov	Královéhradecký kraj	54371	15766	50521
068D	Choustníkovo Hradiště	Trutnov	Královéhradecký kraj	54442	15878	50426
06B1	Chudeřice	Hradec Králové	Královéhradecký kraj	50351	15550	50149
06B8	Chvaleč	Trutnov	Královéhradecký kraj	54211	16039	50595
06BD	Chvalkovice	Náchod	Královéhradecký kraj	55204	15978	50414
06C4	Chyjice	Jičín	Královéhradecký kraj	50601	15295	50387
06DC	Jahodov	Rychnov nad Kněžnou	Královéhradecký kraj	51601	16333	50150
06EE	Janov	Rychnov nad Kněžnou	Královéhradecký kraj	51801	16251	50332
06F9	Janské Lázně	Trutnov	Královéhradecký kraj	54225	15781	50631
06FE	Jaroměř	Náchod	Královéhradecký kraj	55101	15924	50356
0709	Jasenná	Náchod	Královéhradecký kraj	55222	15991	50318
070D	Javornice	Rychnov nad Kněžnou	Královéhradecký kraj	51711	16349	50171
0722	Jeníkovice	Hradec Králové	Královéhradecký kraj	50346	16002	50228
0729	Jeřice	Jičín	Královéhradecký kraj	50801	15680	50344
0736	Jestřebí	Náchod	Královéhradecký kraj	54901	16182	50362
073B	Jetřichov	Náchod	Královéhradecký kraj	54983	16266	50615
074D	Jičín	Jičín	Královéhradecký kraj	50601	15361	50435
074E	Jičíněves	Jičín	Královéhradecký kraj	50731	15337	50373
0759	Jílovice	Hradec Králové	Královéhradecký kraj	51772	16012	50250
0768	Jinolice	Jičín	Královéhradecký kraj	50601	15329	50478
077B	Jívka	Trutnov	Královéhradecký kraj	54213	16109	50535
0785	Kacákova Lhota	Jičín	Královéhradecký kraj	50601	15419	50409
07BE	Káranice	Hradec Králové	Královéhradecký kraj	50366	15557	50153
07E0	Kbelnice	Jičín	Královéhradecký kraj	50601	15350	50454
07F9	Klamoš	Hradec Králové	Královéhradecký kraj	50351	15501	50125
0800	Klášterská Lhota	Trutnov	Královéhradecký kraj	54371	15663	50559
082A	Kněžnice	Jičín	Královéhradecký kraj	50601	15322	50493
0837	Kobylice	Hradec Králové	Královéhradecký kraj	50401	15587	50245
083C	Kocbeře	Trutnov	Královéhradecký kraj	54464	15858	50453
0842	Kohoutov	Trutnov	Královéhradecký kraj	54401	15904	50451
